,orderID,Customer_ID,Product_ID,quantity,date
1715,2109845,1000272,P00126142,3,2018-11-21
1716,7022305,1000272,P00216142,3,2015-09-15
1717,7290542,1000272,P00352142,1,2019-06-27
1718,9026091,1000272,P00352642,1,2019-11-15
1719,3674955,1000272,P00145642,3,2016-05-01
1720,9499518,1000273,P00100942,1,2017-05-05
1721,1707832,1000273,P00268442,2,2016-12-18
1722,8795806,1000273,P00035542,2,2016-03-22
1723,6784620,1000273,P00013742,1,2015-01-18
1724,1232232,1000274,P00105042,2,2016-01-01
1725,1286649,1000274,P00021742,3,2015-02-22
1726,9471894,1000274,P00305042,2,2016-06-10
1727,8104841,1000275,P00327342,1,2018-11-04
1728,4479083,1000275,P00181542,3,2019-02-11
1729,7352112,1000276,P00014942,1,2019-11-20
1730,8684616,1000278,P00125142,3,2018-03-11
1731,8275714,1000278,P00367142,1,2015-09-02
1732,7792398,1000278,P00368242,2,2020-05-09
1733,8054800,1000278,P00243542,2,2015-02-20
1734,7029304,1000278,P00342042,3,2020-07-06
1735,8564249,1000278,P00179242,2,2019-03-28
1736,6724049,1000278,P00129142,2,2020-05-28
1737,3045197,1000279,P00359242,3,2019-06-24
1738,9381438,1000280,P00003442,2,2020-05-25
1739,9006719,1000280,P00308342,2,2019-11-18
1740,6171636,1000280,P00216042,3,2019-09-15
1741,9180177,1000281,P00220342,2,2018-09-18
1742,1035336,1000282,P00147942,3,2015-07-05
1743,7178571,1000282,P00171342,1,2017-04-24
1744,1836036,1000284,P00195942,1,2018-02-20
1745,1455620,1000284,P00251242,3,2020-09-13
1746,7454337,1000284,P00115542,2,2018-05-29
1747,9013860,1000284,P00219242,3,2016-08-22
1748,2479384,1000284,P0095842,1,2017-02-01
1749,7343591,1000284,P00256042,3,2015-04-06
1750,5711952,1000284,P00201342,2,2016-12-11
1751,5731383,1000284,P00124242,1,2015-03-24
1752,7549425,1000284,P00078142,2,2018-11-15
1753,2991225,1000284,P00265542,2,2015-10-26
1754,9227836,1000284,P00236542,1,2020-02-17
1755,5212488,1000284,P00353542,3,2020-03-22
1756,7210802,1000284,P00319242,2,2020-01-15
1757,2441602,1000284,P00015342,3,2016-03-12
1758,1948739,1000284,P00127342,1,2019-11-14
1759,2261603,1000284,P00174142,1,2017-12-22
1760,8028438,1000284,P00311942,1,2017-01-07
1761,4651348,1000284,P00197142,3,2019-06-08
1762,7996996,1000284,P00312742,3,2016-12-23
1763,5323196,1000284,P00065242,1,2016-01-01
1764,5834570,1000284,P00194342,3,2018-11-22
1765,1561632,1000284,P00136342,1,2020-11-24
1766,7814897,1000284,P00180142,2,2020-08-07
1767,3923991,1000284,P00168342,2,2019-01-23
1768,7798135,1000284,P00086442,1,2016-12-05
1769,1521081,1000284,P00113342,1,2020-10-03
1770,5162837,1000285,P00319342,1,2019-12-18
1771,6066405,1000285,P00184442,2,2020-02-11
1772,5831302,1000285,P00265342,2,2017-10-25
1773,7012397,1000285,P00319042,1,2015-01-08
1774,3201908,1000285,P00145042,2,2019-07-20
1775,4598399,1000287,P00093242,3,2018-03-27
1776,4071670,1000287,P00219842,1,2019-08-30
1777,2713594,1000287,P00220442,1,2018-02-08
1778,4875365,1000287,P00220342,1,2015-09-10
1779,2563129,1000287,P00277642,1,2017-09-05
1780,4706759,1000287,P00051642,1,2018-10-21
1781,4254374,1000287,P00293342,2,2017-04-26
1782,9284288,1000287,P00161942,1,2016-12-19
1783,8069939,1000289,P00084442,1,2015-02-13
1784,6250879,1000289,P00044442,2,2016-01-19
1785,4597542,1000289,P00113342,3,2015-03-06
1786,2013978,1000289,P00120042,3,2018-04-01
1787,3689776,1000291,P00115642,1,2017-11-18
1788,5470328,1000291,P00153842,2,2016-08-17
1789,6128751,1000291,P00130842,2,2018-07-14
1790,1647678,1000292,P00332242,1,2018-01-07
1791,1127729,1000292,P00145442,1,2019-08-28
1792,3523579,1000293,P00155842,2,2020-01-16
1793,9660924,1000293,P00049542,2,2017-10-24
1794,8232278,1000293,P00211242,3,2017-04-12
1795,2191765,1000293,P00271142,1,2015-02-05
1796,3292257,1000293,P00346042,1,2018-01-31
1797,1386513,1000293,P00221042,2,2017-09-10
1798,3395660,1000293,P00008142,3,2015-12-22
1799,2388505,1000293,P00079942,3,2015-09-28
1800,9534603,1000293,P00350942,3,2019-04-16
1801,9695830,1000293,P00320942,2,2016-12-02
1802,4097214,1000293,P00319442,2,2020-06-30
1803,9168821,1000293,P00052642,2,2019-11-30
1804,8461583,1000293,P00235142,2,2017-01-17
1805,6649511,1000293,P00115642,3,2019-12-04
1806,1232001,1000293,P00255842,1,2015-10-06
1807,1469768,1000295,P00280442,3,2016-12-03
1808,6275834,1000295,P00173242,3,2015-12-15
1809,7965896,1000295,P00350442,2,2016-07-11
1810,4769821,1000295,P00304242,3,2019-01-25
1811,5224753,1000295,P00112642,1,2018-12-17
1812,1175715,1000295,P00233542,3,2017-04-04
1813,7167906,1000295,P00051442,1,2018-01-21
1814,9351886,1000295,P00059442,1,2020-08-01
1815,4253391,1000296,P00269542,2,2019-08-31
1816,3187327,1000296,P00370242,3,2015-06-17
1817,9021010,1000296,P00249842,1,2016-11-05
1818,3684739,1000296,P0095542,3,2017-04-18
1819,6230359,1000296,P00265142,2,2020-07-14
1820,1037926,1000297,P00112542,1,2018-03-05
1821,7898591,1000297,P00220342,3,2017-02-23
1822,4068532,1000298,P00328042,3,2016-01-18
1823,1997571,1000299,P00102642,3,2016-03-13
1824,5117609,1000299,P00279642,2,2015-09-28
1825,6939585,1000299,P00110542,3,2017-10-23
1826,9056422,1000299,P00025442,2,2018-03-15
1827,3401568,1000299,P00074342,2,2018-02-23
1828,8502541,1000300,P00135342,1,2020-09-22
1829,1130198,1000300,P00282642,3,2020-05-01
1830,5702857,1000300,P00105942,2,2015-06-13
1831,3892649,1000300,P00308342,2,2018-11-19
1832,1996247,1000300,P00089342,2,2019-09-29
1833,4186137,1000300,P00114042,2,2018-11-06
1834,7007321,1000300,P00319042,3,2015-10-06
1835,2918107,1000300,P00316642,3,2016-04-01
1836,8545299,1000300,P00101942,2,2020-07-22
1837,7096484,1000300,P00114142,3,2020-06-12
1838,8468900,1000300,P00212242,2,2020-05-16
1839,9919236,1000300,P00205442,3,2018-02-08
1840,5504352,1000300,P00264642,2,2018-01-21
1841,5088180,1000300,P00157642,2,2017-08-31
1842,7327611,1000300,P00127242,3,2015-11-04
1843,9063546,1000300,P00070342,1,2019-10-30
1844,6745756,1000301,P00035842,1,2019-07-12
1845,6734445,1000301,P00265242,2,2019-04-28
1846,2840045,1000301,P00026042,3,2016-09-03
1847,2604549,1000301,P00237542,1,2020-01-17
1848,1696152,1000301,P00101942,1,2020-10-30
1849,5238054,1000301,P00073642,3,2019-05-16
1850,7493942,1000301,P00316642,2,2015-04-23
1851,8833452,1000301,P00331942,1,2020-11-12
1852,4905016,1000301,P00033342,1,2017-10-06
1853,5881841,1000301,P00268542,2,2016-04-21
1854,5492320,1000301,P00077042,3,2016-01-24
1855,8126969,1000302,P00243942,1,2016-08-16
1856,9440656,1000302,P00085242,3,2017-11-15
1857,9459371,1000302,P0098242,2,2020-10-20
1858,3652320,1000302,P00145642,1,2015-07-22
1859,7709184,1000302,P00251942,2,2017-02-11
1860,7046878,1000302,P00136742,2,2020-09-28
1861,3199821,1000302,P00102942,3,2020-12-18
1862,1535503,1000302,P00001542,3,2016-05-16
1863,1252588,1000302,P00277542,3,2018-06-04
1864,3860117,1000302,P00187442,1,2016-07-16
1865,3402836,1000302,P00222142,3,2015-09-27
1866,3393320,1000302,P00221342,1,2016-08-28
1867,4122644,1000302,P00003642,3,2016-09-15
1868,5267150,1000302,P00029242,3,2016-06-12
1869,1411154,1000302,P00154242,1,2019-07-21
1870,7020882,1000302,P00213742,3,2017-12-25
1871,4100721,1000302,P00050142,1,2018-02-08
1872,4260806,1000302,P00130642,1,2018-01-09
1873,3410627,1000302,P00150942,3,2019-02-27
1874,9638432,1000302,P00024642,3,2020-09-12
1875,5460272,1000302,P00329942,2,2016-03-27
1876,7955928,1000302,P00362442,2,2019-01-24
1877,4341922,1000302,P00074242,3,2016-07-07
1878,2317051,1000302,P00019142,1,2017-09-14
1879,8639640,1000302,P00171542,2,2020-06-28
1880,6876088,1000302,P00192742,2,2018-08-22
1881,6927835,1000302,P00138842,1,2017-02-01
1882,5655929,1000302,P00128242,3,2019-12-29
1883,3424252,1000302,P00185842,3,2016-08-24
1884,2511218,1000302,P00111842,3,2018-04-03
1885,4717882,1000302,P00005042,1,2020-03-23
1886,6396817,1000302,P00209842,2,2016-05-10
1887,2050571,1000302,P00115042,2,2019-11-27
1888,5644136,1000302,P00323942,2,2018-02-22
1889,1228183,1000302,P00111142,1,2020-02-20
1890,1368857,1000302,P00277642,3,2016-02-12
1891,6565665,1000302,P00120642,3,2017-06-04
1892,7167134,1000303,P00005742,3,2015-09-24
1893,4330023,1000303,P00032842,3,2019-01-04
1894,4082627,1000303,P00117742,2,2018-10-28
1895,5302484,1000303,P00044142,1,2020-03-24
1896,1142140,1000303,P00001142,2,2017-09-03
1897,9834055,1000303,P00220242,1,2019-09-11
1898,8534097,1000303,P00048042,3,2016-12-15
1899,1688728,1000303,P00223242,3,2019-01-20
1900,7056640,1000303,P00018142,2,2015-08-01
1901,6201609,1000303,P00221542,3,2015-06-12
1902,4389357,1000304,P00273342,1,2020-12-21
1903,2377498,1000305,P00181542,2,2019-02-27
1904,6857762,1000305,P00117042,1,2015-03-21
1905,3460107,1000305,P00180042,2,2019-07-24
1906,7214005,1000306,P00028842,1,2020-01-09
1907,1060767,1000306,P00237542,3,2020-04-10
1908,3745921,1000306,P00216142,1,2015-07-20
1909,9632288,1000306,P00365342,2,2017-08-24
1910,8686944,1000306,P00000142,1,2015-11-25
1911,2000373,1000306,P0097242,1,2018-09-20
1912,1119081,1000306,P00146742,1,2020-01-31
1913,3215133,1000306,P00350342,3,2016-03-09
1914,3592035,1000306,P00335742,3,2018-03-10
1915,5995569,1000307,P00192942,1,2020-07-03
1916,9984906,1000307,P00110142,3,2018-05-24
1917,6400403,1000307,P00101342,3,2018-01-20
1918,5273261,1000307,P00089442,2,2019-07-04
1919,2068002,1000307,P00119142,2,2018-05-08
1920,4513936,1000307,P00114842,2,2016-01-16
1921,3339990,1000307,P00268442,2,2017-02-13
1922,2948229,1000307,P00044442,2,2015-03-02
1923,5384057,1000308,P00366442,2,2015-03-17
1924,5809122,1000308,P00135742,3,2018-06-20
1925,9070572,1000308,P00348942,2,2020-05-25
1926,7298740,1000308,P00129642,1,2019-09-04
1927,9402841,1000308,P00270842,1,2019-11-01
1928,8412644,1000308,P00071442,1,2016-04-02
1929,8985386,1000308,P00274142,3,2018-09-25
1930,7695358,1000308,P00339342,2,2017-07-01
1931,6413679,1000308,P00085542,2,2019-09-19
1932,7643066,1000308,P00358442,3,2015-03-26
1933,5364202,1000308,P00213242,1,2020-04-01
1934,5969961,1000308,P00129542,2,2017-09-21
1935,1789331,1000308,P00031142,3,2018-12-26
1936,4884971,1000308,P00289342,2,2019-01-30
1937,9990425,1000308,P00194442,2,2019-10-30
1938,8443999,1000308,P00050142,3,2015-11-08
1939,1980794,1000308,P00118042,3,2017-07-27
1940,5720526,1000308,P00331142,1,2017-06-27
1941,9933203,1000308,P00156542,3,2017-06-12
1942,9982931,1000309,P00110942,2,2020-07-28
1943,4989922,1000309,P00142142,2,2016-01-23
1944,3609086,1000309,P00345642,1,2016-06-29
1945,6544244,1000309,P00028842,3,2020-11-11
1946,2117776,1000309,P00129542,3,2015-06-16
1947,5214233,1000310,P00033442,2,2015-01-28
1948,4977210,1000310,P00154442,3,2017-01-01
1949,4746684,1000310,P00130742,2,2020-06-14
1950,1232570,1000310,P00053042,2,2018-11-13
1951,7593640,1000310,P00034442,1,2016-09-23
1952,8910613,1000310,P0095142,2,2019-02-28
1953,2695134,1000310,P00274642,2,2020-12-17
1954,1845859,1000310,P00351142,2,2018-06-24
1955,2941537,1000311,P00112142,2,2017-08-02
1956,1673744,1000311,P00062842,2,2018-04-28
1957,2303995,1000312,P00313242,2,2018-11-25
1958,9830209,1000312,P00279542,2,2018-06-03
1959,9273230,1000313,P00203742,2,2018-07-07
1960,8503318,1000313,P00354442,1,2020-10-08
1961,7287108,1000314,P00111842,2,2015-01-14
1962,5820487,1000314,P00230842,3,2018-08-03
1963,2062139,1000314,P00111442,2,2019-06-08
1964,8526478,1000314,P00178142,2,2018-09-27
1965,4786909,1000314,P00092142,2,2017-01-30
1966,6173246,1000314,P00003642,3,2020-03-28
1967,1243037,1000314,P00117542,3,2020-04-05
1968,8800579,1000314,P00089442,3,2020-12-07
1969,4175371,1000314,P00258742,3,2020-12-19
1970,3039447,1000314,P00110142,1,2016-02-29
1971,1401431,1000314,P00343442,1,2020-01-13
1972,4036432,1000314,P00318342,1,2017-11-24
1973,6671889,1000314,P00198042,2,2015-01-15
1974,4893745,1000314,P00318942,2,2019-02-18
1975,5943421,1000314,P00210942,1,2017-07-10
1976,7354281,1000314,P00111142,2,2017-03-07
1977,5372985,1000315,P00326842,3,2019-02-25
1978,1370468,1000316,P00184942,2,2015-06-10
1979,6971181,1000316,P00215442,2,2020-11-07
1980,7507581,1000316,P00127542,3,2016-11-21
1981,7646230,1000318,P00219842,1,2019-01-01
1982,9427525,1000318,P00183442,3,2020-06-05
1983,9605853,1000319,P00110542,3,2015-12-14
1984,2848090,1000319,P00309242,1,2018-07-10
1985,2152407,1000319,P00109942,2,2020-10-15
1986,3810164,1000319,P00003642,3,2015-06-07
1987,6902922,1000319,P00102342,3,2015-08-09
1988,2942173,1000319,P00208042,3,2019-12-24
1989,6233558,1000319,P00216742,2,2015-12-07
1990,3247455,1000319,P00029742,1,2017-11-14
1991,9098297,1000319,P00151742,3,2019-02-04
1992,4749568,1000319,P00008842,3,2016-09-30
1993,5856272,1000319,P00240442,1,2018-11-14
1994,5567517,1000319,P00159842,2,2018-07-20
1995,1899748,1000319,P00194142,3,2020-11-20
1996,8453842,1000319,P00120042,3,2018-07-11
1997,2275808,1000319,P00304642,3,2017-12-17
1998,1311012,1000319,P00326742,1,2018-05-22
1999,8632574,1000319,P00067942,2,2020-03-11
2000,8744558,1000319,P00361942,1,2015-11-04
2001,5606499,1000319,P00083242,3,2016-06-23
2002,5034261,1000319,P00320442,3,2020-09-02
2003,8524347,1000319,P00152742,2,2015-12-26
2004,8891709,1000319,P00366942,2,2017-08-06
2005,6946306,1000319,P00370342,3,2019-04-08
2006,4728217,1000320,P00338542,2,2020-03-21
2007,9601934,1000320,P00026042,1,2018-06-11
2008,5474986,1000321,P00003242,2,2018-03-08
2009,6137543,1000321,P00113342,1,2016-09-08
2010,3510733,1000321,P00149142,1,2019-02-22
2011,1393796,1000321,P00214642,1,2016-12-16
2012,3652654,1000321,P00100442,2,2015-04-17
2013,2733407,1000321,P00181942,3,2018-01-17
2014,6077409,1000321,P00035542,2,2019-05-29
2015,5126796,1000321,P00139742,2,2016-05-03
2016,1318579,1000322,P00086042,1,2017-10-15
2017,1676253,1000322,P00025442,3,2017-06-21
2018,9158819,1000322,P00213242,2,2020-08-27
2019,5673933,1000323,P00034742,3,2017-12-11
2020,6789208,1000323,P00295942,2,2020-03-11
2021,7189907,1000323,P00296042,3,2016-01-30
2022,5853809,1000323,P00289942,2,2019-12-18
2023,4073405,1000323,P00189042,3,2019-04-07
2024,5287935,1000323,P00085442,2,2017-09-28
2025,1517496,1000324,P00312742,1,2017-10-19
2026,7004861,1000325,P00157542,2,2015-03-01
2027,3621941,1000325,P00067942,1,2016-12-11
2028,8926408,1000325,P00134942,3,2015-11-11
2029,5758414,1000326,P00051942,1,2018-09-25
2030,9782214,1000326,P00227742,3,2015-02-04
2031,9346478,1000326,P00207042,2,2016-09-25
2032,2475791,1000326,P00359042,3,2017-10-16
2033,6290853,1000326,P00120042,2,2017-12-24
2034,2436170,1000326,P00052842,3,2020-08-20
2035,7530742,1000326,P0097242,2,2016-10-03
2036,6248319,1000326,P00121142,3,2019-03-25
2037,9234988,1000326,P00259342,3,2015-07-29
2038,4810279,1000326,P00282242,1,2017-05-27
2039,6742758,1000326,P00089342,2,2015-10-06
2040,7611027,1000326,P00303342,2,2020-05-17
2041,1044350,1000326,P00088842,3,2018-03-04
2042,7174170,1000326,P00159442,2,2019-07-28
2043,7900239,1000326,P00331642,1,2015-04-24
2044,6378935,1000326,P00341242,2,2017-09-17
2045,7496625,1000326,P00002142,1,2019-08-06
2046,4082379,1000326,P00289242,1,2017-01-27
2047,8107836,1000326,P00278042,2,2018-01-08
2048,8088236,1000326,P00144642,3,2017-12-16
2049,3380979,1000326,P00122542,2,2019-11-20
2050,5584109,1000326,P00295342,3,2017-11-18
2051,4707799,1000326,P00255842,3,2015-09-04
2052,2688716,1000326,P00319042,2,2015-12-27
2053,8658898,1000326,P00323642,3,2016-03-24
2054,2131796,1000326,P00101542,3,2015-11-22
2055,1728774,1000326,P00252442,3,2015-04-26
2056,9864716,1000326,P00211142,1,2019-05-23
2057,7317962,1000327,P00307942,2,2015-11-28
2058,9886422,1000327,P00297542,1,2017-06-21
2059,9685553,1000327,P00173342,3,2015-01-10
2060,3445657,1000327,P00287642,2,2020-08-06
2061,5254165,1000327,P00115742,2,2020-01-22
2062,7042531,1000327,P00177342,2,2016-12-25
2063,2299067,1000327,P00089042,2,2015-05-06
2064,3019481,1000327,P00120542,3,2018-12-27
2065,5446598,1000327,P00366542,1,2015-11-26
2066,4701523,1000327,P00330342,3,2017-06-11
2067,7597481,1000327,P00296942,2,2016-05-30
2068,3443949,1000327,P00332142,1,2018-12-06
2069,6504535,1000327,P00188442,1,2018-01-15
2070,6811921,1000327,P00110142,2,2020-08-01
2071,6746838,1000327,P00370042,3,2015-01-08
2072,9500682,1000328,P00044442,3,2018-09-21
2073,9742024,1000329,P00130242,2,2015-11-19
2074,2187961,1000329,P00350942,1,2015-08-19
2075,2238190,1000329,P00117942,2,2017-01-07
2076,7792757,1000329,P00105142,1,2019-10-29
2077,1352613,1000329,P00030842,2,2020-05-30
2078,8718998,1000329,P00320742,3,2016-03-02
2079,8184806,1000329,P00033342,3,2020-01-16
2080,7490739,1000329,P00101042,1,2015-04-03
2081,7841056,1000329,P00169742,3,2019-12-28
2082,9631371,1000329,P00352242,3,2018-11-09
2083,4045074,1000329,P00181742,3,2019-02-15
2084,2145845,1000329,P00211142,2,2015-12-05
2085,1052816,1000329,P00047942,2,2016-12-06
2086,2877867,1000329,P00130442,2,2017-10-23
2087,1866118,1000329,P00078242,3,2019-12-10
2088,7009116,1000329,P00059842,1,2019-03-31
2089,3006153,1000329,P00072842,2,2016-04-27
2090,9343378,1000329,P00322042,1,2020-04-03
2091,1495346,1000329,P00033642,2,2020-12-31
2092,6293399,1000329,P00335242,3,2018-06-04
2093,4692195,1000329,P0096642,2,2017-05-01
2094,8603141,1000329,P00198242,2,2016-08-29
2095,1801801,1000329,P00335842,3,2019-02-14
2096,7968811,1000330,P00080342,2,2016-12-17
2097,8239775,1000330,P00174842,2,2019-03-31
2098,2936884,1000331,P00214842,2,2015-08-29
2099,2065350,1000331,P00267742,2,2015-05-08
2100,7875995,1000331,P00248742,2,2020-04-10
2101,1945828,1000331,P00013742,2,2015-08-20
2102,8554980,1000331,P00048742,3,2015-02-23
2103,7115084,1000331,P00113642,2,2017-11-07
2104,3326907,1000331,P00213742,3,2020-06-11
2105,9794269,1000331,P00002542,2,2015-09-03
2106,1459956,1000331,P00052242,2,2017-08-03
2107,4292389,1000331,P00158042,2,2018-03-26
2108,8292113,1000331,P00319342,1,2017-04-30
2109,6365420,1000331,P00113142,1,2015-10-30
2110,7030477,1000331,P00304442,1,2017-03-19
2111,6609164,1000331,P00047742,1,2020-09-28
2112,4838125,1000331,P00155142,3,2015-04-29
2113,7447756,1000331,P0009842,3,2015-11-06
2114,1794960,1000331,P00052742,1,2020-03-24
2115,7120273,1000331,P00127242,3,2015-05-07
2116,2404646,1000331,P00161242,3,2016-05-14
2117,9412718,1000331,P00036242,2,2020-12-29
2118,7858162,1000331,P00025342,2,2018-10-06
2119,8318095,1000331,P00271042,2,2015-03-20
2120,6803606,1000331,P00288942,1,2020-11-02
2121,4463950,1000331,P00312842,2,2015-08-02
2122,3983973,1000331,P00370642,3,2019-02-24
2123,1128186,1000331,P00309342,2,2020-08-30
2124,8104653,1000332,P00005742,1,2015-09-12
2125,9455121,1000333,P00117842,1,2016-05-21
2126,1804954,1000333,P00058142,3,2017-05-31
2127,9755266,1000333,P00279942,1,2020-12-23
2128,7098329,1000333,P00331542,2,2019-01-24
2129,8867626,1000333,P00109842,1,2018-07-20
2130,8491671,1000333,P00188742,1,2017-05-06
2131,5068822,1000333,P00178942,2,2020-09-16
2132,6995059,1000333,P00287342,3,2019-03-28
2133,6385271,1000333,P00343042,1,2017-02-03
2134,4843955,1000333,P00313342,1,2018-08-28
2135,2785421,1000333,P00100442,3,2016-07-25
2136,2315929,1000333,P00322042,3,2019-02-05
2137,9586434,1000333,P00100642,1,2016-01-25
2138,6463106,1000333,P00192242,1,2017-01-14
2139,3280540,1000334,P00025942,3,2015-01-21
2140,4725647,1000334,P00084242,1,2019-10-05
2141,8493963,1000334,P00001742,3,2019-06-02
2142,1722258,1000334,P00221342,2,2020-05-27
2143,6373255,1000335,P00116842,1,2017-04-20
2144,9918800,1000335,P00275842,2,2020-11-01
2145,4777371,1000335,P00233442,1,2019-01-10
2146,9260921,1000335,P00242742,3,2015-12-18
2147,3679706,1000335,P00142942,2,2015-09-24
2148,8955745,1000335,P00107242,2,2020-05-21
2149,1866098,1000335,P00111542,3,2019-04-02
2150,5720418,1000335,P00114042,3,2015-06-02
2151,7631415,1000335,P00260042,3,2017-07-13
2152,1689631,1000335,P00129642,2,2015-05-19
2153,4168016,1000336,P00157542,1,2017-09-20
2154,8629357,1000337,P00128542,2,2017-06-01
2155,7275400,1000337,P00260642,1,2017-02-23
2156,5872616,1000337,P00082242,3,2018-07-16
2157,7214351,1000337,P00278942,2,2019-04-04
2158,5252254,1000338,P00125942,1,2020-01-18
2159,4719281,1000338,P00249742,2,2018-06-12
2160,4194671,1000338,P00129042,1,2016-11-15
2161,5056611,1000338,P00288242,2,2020-12-10
2162,5272360,1000338,P00034842,1,2019-05-29
2163,5988713,1000338,P00159442,2,2020-05-22
2164,2746133,1000338,P00053942,2,2015-02-03
2165,2562674,1000338,P00184242,2,2017-09-23
2166,5745760,1000338,P00121342,3,2015-07-11
2167,8215423,1000338,P00117542,2,2017-08-07
2168,2795289,1000338,P00209842,3,2018-05-06
2169,8294905,1000338,P00013742,1,2019-06-11
2170,1411497,1000338,P00302642,3,2020-10-14
2171,4363352,1000338,P00313342,3,2015-06-06
2172,1032843,1000338,P00113142,1,2019-02-04
2173,3821805,1000338,P00085542,1,2019-07-17
2174,7253465,1000338,P00111742,1,2019-02-19
2175,4058395,1000339,P00126042,3,2016-05-09
2176,8027774,1000339,P00349442,1,2015-05-16
2177,2072821,1000339,P00285742,3,2016-12-29
2178,8978269,1000339,P00289042,1,2016-10-21
2179,9198509,1000339,P00101142,2,2017-12-12
2180,8678095,1000339,P00318742,3,2017-05-13
2181,2402399,1000340,P00190742,2,2015-02-10
2182,4134917,1000340,P00084442,3,2015-01-29
2183,6711476,1000340,P00243542,3,2017-05-01
2184,1456707,1000340,P00169642,2,2018-05-17
2185,5229125,1000340,P00237542,1,2015-01-10
2186,7830419,1000340,P00153742,3,2018-06-15
2187,6376223,1000340,P00035542,2,2017-09-27
2188,6594417,1000342,P00010542,1,2020-12-17
2189,2487729,1000342,P00221442,3,2016-08-13
2190,3680240,1000342,P00057642,1,2017-02-12
2191,9308815,1000342,P00222042,2,2020-01-24
2192,7614588,1000342,P00178942,2,2015-08-30
2193,9045414,1000342,P0096342,2,2016-05-17
2194,3777029,1000342,P00127442,3,2016-06-10
2195,7482816,1000342,P00356742,2,2020-04-10
2196,1435192,1000342,P00105142,2,2020-05-19
2197,3094554,1000343,P00184242,2,2017-11-10
2198,2450098,1000343,P00155242,2,2019-12-17
2199,1078415,1000343,P00041942,1,2018-01-01
2200,1495795,1000343,P00358342,1,2019-09-27
2201,5687031,1000343,P00112342,1,2016-11-09
2202,7506735,1000343,P00115642,3,2019-09-21
2203,2212762,1000343,P00221942,3,2020-07-18
2204,2438031,1000344,P00073842,3,2018-11-26
2205,2654892,1000344,P00026042,1,2019-01-26
2206,2783554,1000344,P00127742,2,2018-11-21
2207,2773775,1000344,P00183442,1,2016-11-11
2208,6982033,1000345,P00080342,2,2015-11-30
2209,8388835,1000345,P00265242,1,2015-01-30
2210,8094272,1000346,P00042742,3,2015-04-10
2211,6985658,1000346,P00066942,3,2018-10-20
2212,6143944,1000346,P00085842,2,2015-09-08
2213,3591447,1000346,P00284742,2,2016-10-05
2214,5870362,1000346,P0096542,3,2020-07-30
2215,1890690,1000346,P00254242,1,2017-08-17
2216,4294141,1000346,P00131542,3,2019-12-04
2217,8217943,1000346,P00117442,3,2019-12-31
2218,8668863,1000346,P00118842,2,2017-03-02
2219,7146650,1000346,P00177942,2,2018-03-30
2220,2303675,1000346,P00077042,2,2015-11-16
2221,2365703,1000346,P00210542,2,2017-06-22
2222,6495227,1000346,P00086342,1,2017-05-21
2223,4416474,1000346,P00109942,3,2020-10-21
2224,7074600,1000346,P00315642,1,2015-11-23
2225,1148865,1000346,P00201442,3,2018-11-20
2226,3554011,1000346,P0099442,2,2017-11-29
2227,1865450,1000347,P00034742,2,2019-05-15
2228,1808861,1000347,P00108542,1,2015-01-30
2229,7804928,1000347,P00126042,2,2020-02-14
2230,7076205,1000347,P00034842,3,2020-03-12
2231,7260547,1000347,P00052642,2,2016-06-01
2232,6852815,1000347,P00085942,2,2017-08-27
2233,1093544,1000348,P00337142,1,2015-08-30
2234,4356661,1000348,P00178142,2,2019-07-20
2235,3203926,1000348,P00090942,3,2020-01-01
2236,8366756,1000349,P00210542,2,2018-01-23
2237,4726774,1000349,P00271042,3,2015-09-28
2238,8508883,1000349,P00358342,1,2018-06-27
2239,1718511,1000349,P00338442,2,2019-08-13
2240,7525732,1000349,P00293242,1,2017-04-18
2241,9783204,1000349,P00031042,1,2015-07-08
2242,9343024,1000349,P00111242,3,2020-09-21
2243,5705711,1000349,P00230842,2,2020-05-15
2244,2950670,1000349,P00263542,3,2015-08-31
2245,9266101,1000349,P00250942,1,2018-02-21
2246,7312425,1000349,P00210942,2,2017-01-26
2247,1578302,1000349,P00142142,2,2020-02-01
2248,9212868,1000349,P00265442,2,2016-07-15
2249,7773859,1000349,P00351842,1,2019-01-03
2250,6452918,1000349,P00114542,1,2015-10-18
2251,9592387,1000349,P00006842,2,2017-08-31
2252,1137181,1000350,P00126142,2,2017-02-27
2253,6100976,1000350,P00106742,1,2018-07-22
2254,2562340,1000350,P00156842,3,2017-01-30
2255,2807086,1000350,P00174442,2,2018-08-02
2256,8482525,1000350,P00075442,3,2019-12-19
2257,7375918,1000350,P00046142,1,2018-06-29
2258,8971382,1000351,P00240142,1,2017-03-02
2259,2865751,1000351,P00184942,3,2017-01-31
2260,6849591,1000351,P00278642,1,2018-01-16
2261,6416975,1000351,P0097242,1,2015-04-02
2262,2081214,1000351,P00070042,3,2018-07-04
2263,5199763,1000352,P00278642,3,2016-07-05
2264,9481111,1000352,P00216342,1,2018-08-15
2265,4724057,1000352,P00220442,1,2019-02-04
2266,9373013,1000352,P00217342,1,2015-02-09
2267,3718585,1000352,P00112542,3,2017-03-17
2268,5869622,1000352,P00127442,2,2017-09-05
2269,8077320,1000352,P00118742,2,2018-08-01
2270,8759145,1000352,P00124842,3,2016-06-29
2271,3996833,1000352,P00120942,2,2017-09-20
2272,4515025,1000352,P00280742,2,2016-07-12
2273,9571851,1000352,P00195042,2,2016-06-30
